"Date","Time","Lat","Lng","Alt","Accuracy","CPS","uSv/h"
"2025-01-01","14:40:25","","","87.8","10.16","23.2","0.1098"
"2025-01-01","14:40:26","","","87.8","10.17","22.8","0.0884"
"2025-01-01","14:40:27","","","87.8","10.18","20.4","0.0990"
"2025-01-01","14:40:28","","","87.8","10.19","19.2","0.0932"
"2025-01-01","14:40:29","","","87.8","10.19","18.4","0.1045"
"2025-01-01","14:40:30","","","87.8","10.18","22.1","0.1238"
"2025-01-01","14:40:31","","","87.8","10.17","25.1","0.0980"
"2025-01-01","14:40:32","","","87.8","10.16","26.5","0.1193"
"2025-01-01","14:40:33","","","87.8","10.16","24.2","0.1418"
"2025-01-01","14:40:34","","","87.8","10.16","23.9","0.1533"
"2025-01-01","14:40:35","","","87.8","10.17","21.4","0.1507"
"2025-01-01","14:40:36","","","87.8","10.18","21.3","0.1340"
"2025-01-01","14:40:37","","","87.8","10.19","20.9","0.0966"
"2025-01-01","14:40:38","","","87.8","10.19","20.2","0.0857"
"2025-01-01","14:40:39","","","87.8","10.20","20.4","0.0902"
"2025-01-01","14:40:40","","","87.8","10.20","19.2","0.0946"
"2025-01-01","14:40:41","","","87.8","10.20","18.4","0.0879"
"2025-01-01","14:40:42","","","87.8","10.21","18.2","0.0937"
"2025-01-01","14:40:43","","","87.8","10.23","16.6","0.0997"
"2025-01-01","14:40:44","","","87.8","10.25","17.2","0.1005"
"2025-01-01","14:40:45","","","87.8","10.26","17.8","0.1048"
"2025-01-01","14:40:46","","","87.8","10.27","20.4","0.1365"
"2025-01-01","14:40:47","","","87.8","10.27","18.7","0.1193"
"2025-01-01","14:40:48","","","87.8","10.26","18.1","0.1347"
"2025-01-01","14:40:49","","","87.8","10.24","17.6","0.1498"
"2025-01-01","14:40:50","","","87.8","10.23","17.4","0.1142"
"2025-01-01","14:40:51","","","87.8","10.21","18.5","0.1188"
"2025-01-01","14:40:52","","","87.8","10.19","18.7","0.1092"
"2025-01-01","14:40:53","","","87.8","10.18","17.1","0.1058"
"2025-01-01","14:40:54","","","87.8","10.18","20.3","0.1190"
"2025-01-01","14:40:55","","","87.8","10.19","22.5","0.1250"
"2025-01-01","14:40:56","","","87.8","10.19","24.4","0.0933"
"2025-01-01","14:40:57","","","87.8","10.21","20.3","0.1055"
"2025-01-01","14:40:58","","","87.8","10.22","17.7","0.0904"
"2025-01-01","14:40:59","","","87.8","10.22","17.5","0.0977"
"2025-01-01","14:41:00","","","87.8","10.21","16.9","0.1025"
"2025-01-01","14:41:01","","","87.8","10.19","20.6","0.1187"
"2025-01-01","14:41:02","","","87.8","10.17","23.6","0.1368"
"2025-01-01","14:41:03","","","87.8","10.16","26.8","0.1532"
"2025-01-01","14:41:04","","","87.8","10.14","24.7","0.1055"
"2025-01-01","14:41:05","","","87.8","10.13","21.6","0.0849"
"2025-01-01","14:41:06","","","87.8","10.13","19.3","0.0811"
"2025-01-01","14:41:07","","","87.8","10.15","18.9","0.0834"
"2025-01-01","14:41:08","","","87.8","10.17","22.0","0.0988"
"2025-01-01","14:41:09","","","87.8","10.19","21.7","0.1140"
"2025-01-01","14:41:10","","","87.8","10.20","20.0","0.1002"
"2025-01-01","14:41:11","","","87.8","10.22","19.1","0.0956"
"2025-01-01","14:41:12","","","87.8","10.23","20.6","0.1292"
"2025-01-01","14:41:13","","","87.8","10.26","19.1","0.1152"
"2025-01-01","14:41:14","","","87.8","10.31","19.5","0.1148"
"2025-01-01","14:41:15","","","87.8","10.33","20.0","0.0696"
"2025-01-01","14:41:16","","","87.8","10.36","20.2","0.0803"
"2025-01-01","14:41:17","","","87.8","10.38","19.9","0.0952"
"2025-01-01","14:41:18","","","87.8","10.40","19.9","0.0911"
"2025-01-01","14:41:19","","","87.8","10.39","18.2","0.1137"
"2025-01-01","14:41:20","","","87.8","10.39","20.4","0.1082"
"2025-01-01","14:41:21","","","87.8","10.43","20.9","0.1220"
"2025-01-01","14:41:22","","","87.8","10.44","20.3","0.0975"
"2025-01-01","14:41:23","","","87.8","10.48","19.6","0.0854"
"2025-01-01","14:41:24","","","87.8","10.52","18.7","0.0813"
"2025-01-01","14:41:25","","","87.8","10.59","19.4","0.0985"
"2025-01-01","14:41:26","","","87.8","10.65","20.4","0.1190"
"2025-01-01","14:41:27","","","87.8","10.68","18.9","0.1167"
"2025-01-01","14:41:28","","","87.8","10.72","19.2","0.1133"
"2025-01-01","14:41:29","","","87.8","10.76","18.2","0.1222"
"2025-01-01","14:41:30","","","87.8","10.78","18.5","0.1165"
"2025-01-01","14:41:31","","","87.8","10.77","18.5","0.1242"
"2025-01-01","14:41:32","","","87.8","10.73","19.6","0.0792"
"2025-01-01","14:41:33","","","86.1","10.72","20.4","0.0843"
"2025-01-01","14:41:34","","","86.1","10.69","21.7","0.0763"
"2025-01-01","14:41:35","","","86.1","10.65","21.5","0.0998"
"2025-01-01","14:41:36","","","87.8","10.61","21.0","0.0917"
"2025-01-01","14:41:37","","","87.8","10.56","21.0","0.0981"
"2025-01-01","14:41:38","","","87.8","10.53","19.4","0.0704"
"2025-01-01","14:41:39","","","87.8","10.49","17.9","0.0699"
"2025-01-01","14:41:40","","","87.8","10.47","17.6","0.0780"
"2025-01-01","14:41:41","","","87.8","10.43","17.1","0.0740"
"2025-01-01","14:41:42","","","87.8","10.41","17.9","0.0933"
"2025-01-01","14:41:43","","","87.8","10.40","19.5","0.1152"
"2025-01-01","14:41:44","","","87.8","10.39","20.9","0.1285"
"2025-01-01","14:41:45","","","87.8","10.40","21.4","0.1128"
"2025-01-01","14:41:46","","","87.8","10.44","19.8","0.0805"
"2025-01-01","14:41:47","","","87.8","10.49","17.6","0.0931"
"2025-01-01","14:41:48","","","87.8","10.53","17.4","0.0913"
"2025-01-01","14:41:49","","","87.8","10.57","20.4","0.1118"
"2025-01-01","14:41:50","","","87.8","10.61","21.5","0.1113"
"2025-01-01","14:41:51","","","87.8","10.63","21.9","0.0941"
"2025-01-01","14:41:52","","","87.8","10.64","19.3","0.1047"
"2025-01-01","14:41:53","","","87.8","10.61","19.3","0.1027"
"2025-01-01","14:41:54","","","87.8","10.60","18.7","0.0995"
"2025-01-01","14:41:55","","","87.8","10.59","18.1","0.0860"
"2025-01-01","14:41:56","","","87.8","10.56","18.8","0.0849"
"2025-01-01","14:41:57","","","87.8","10.52","18.3","0.0921"
"2025-01-01","14:41:58","","","87.8","10.50","18.7","0.1222"
"2025-01-01","14:41:59","","","87.8","10.48","18.9","0.1143"
"2025-01-01","14:42:00","","","87.8","10.49","19.4","0.1183"
"2025-01-01","14:42:01","","","87.8","10.50","20.8","0.0772"
"2025-01-01","14:42:02","","","87.8","10.56","20.6","0.0701"
"2025-01-01","14:42:03","","","87.8","10.65","19.1","0.0703"
"2025-01-01","14:42:04","","","87.8","10.68","17.8","0.0742"
"2025-01-01","14:42:05","","","87.8","10.70","16.4","0.0759"
"2025-01-01","14:42:06","","","87.8","10.71","16.9","0.0799"
"2025-01-01","14:42:07","","","87.8","10.71","19.4","0.0880"
"2025-01-01","14:42:08","","","87.8","10.67","21.0","0.0798"
"2025-01-01","14:42:09","","","87.8","10.62","21.3","0.0795"
"2025-01-01","14:42:10","","","87.8","10.63","18.9","0.0922"
"2025-01-01","14:42:11","","","87.8","10.69","19.1","0.0935"
"2025-01-01","14:42:12","","","87.8","10.72","18.6","0.0877"
"2025-01-01","14:42:13","","","87.8","10.75","20.6","0.0684"
"2025-01-01","14:42:14","","","87.8","10.77","20.9","0.0829"
"2025-01-01","14:42:15","","","87.8","10.78","22.9","0.0828"
"2025-01-01","14:42:16","","","87.8","10.80","19.7","0.0790"
"2025-01-01","14:42:17","","","87.8","10.78","18.2","0.0685"
"2025-01-01","14:42:18","","","87.8","10.77","16.6","0.0639"
"2025-01-01","14:42:19","","","87.8","10.76","15.8","0.0676"
"2025-01-01","14:42:20","","","87.8","10.75","18.1","0.0728"
"2025-01-01","14:42:21","","","87.8","10.74","18.7","0.0727"
"2025-01-01","14:42:22","","","87.8","10.73","20.0","0.0699"
"2025-01-01","14:42:23","","","87.8","10.74","21.6","0.0868"
"2025-01-01","14:42:24","","","87.8","10.73","20.3","0.0826"
"2025-01-01","14:42:25","","","87.8","10.72","20.0","0.0891"
"2025-01-01","14:42:26","","","87.8","10.70","20.5","0.1193"
"2025-01-01","14:42:27","","","87.8","10.69","23.6","0.1683"
"2025-01-01","14:42:28","","","87.8","10.67","24.6","0.1433"
"2025-01-01","14:42:29","","","87.8","10.61","22.8","0.1038"
"2025-01-01","14:42:30","","","87.8","10.57","22.2","0.0827"
"2025-01-01","14:42:31","","","87.8","10.56","22.3","0.0935"
"2025-01-01","14:42:32","","","87.8","10.56","23.8","0.0926"
"2025-01-01","14:42:33","","","87.8","10.54","22.4","0.1007"
"2025-01-01","14:42:34","","","87.8","10.54","22.7","0.0923"
"2025-01-01","14:42:35","","","87.8","10.56","20.3","0.0817"
"2025-01-01","14:42:36","","","87.8","10.58","22.6","0.0794"
"2025-01-01","14:42:37","","","87.8","10.60","23.6","0.0897"
"2025-01-01","14:42:38","","","87.8","10.64","22.8","0.0867"
"2025-01-01","14:42:39","","","87.8","10.70","21.8","0.1005"
"2025-01-01","14:42:40","","","87.8","10.77","22.4","0.0925"
"2025-01-01","14:42:41","","","87.8","10.82","23.5","0.0984"
"2025-01-01","14:42:42","","","87.8","10.88","23.1","0.0828"
"2025-01-01","14:42:43","","","87.8","10.95","23.2","0.0772"
"2025-01-01","14:42:44","","","87.8","10.98","23.5","0.1262"
"2025-01-01","14:42:45","","","87.8","11.02","24.0","0.1428"
"2025-01-01","14:42:46","","","87.8","11.04","23.0","0.1408"
"2025-01-01","14:42:47","","","87.8","11.05","22.7","0.1440"
"2025-01-01","14:42:48","","","87.8","11.04","23.5","0.1418"
"2025-01-01","14:42:49","","","87.8","11.00","22.4","0.0971"
"2025-01-01","14:42:50","","","87.8","10.98","21.2","0.1105"
"2025-01-01","14:42:51","","","87.8","10.89","22.0","0.0982"
"2025-01-01","14:42:52","","","87.8","10.83","20.3","0.1157"
"2025-01-01","14:42:53","","","87.8","10.77","19.4","0.1168"
"2025-01-01","14:42:54","","","87.8","10.76","17.7","0.0908"
"2025-01-01","14:42:55","","","87.8","10.76","16.9","0.0893"
"2025-01-01","14:42:56","","","87.8","10.80","17.3","0.0998"
"2025-01-01","14:42:57","","","87.8","10.83","18.8","0.1027"
"2025-01-01","14:42:58","","","87.8","10.82","20.5","0.1042"
"2025-01-01","14:42:59","","","87.8","10.82","19.5","0.1265"
"2025-01-01","14:43:00","","","87.8","10.78","18.7","0.0942"
"2025-01-01","14:43:01","","","87.8","10.73","19.1","0.0982"
"2025-01-01","14:43:02","","","87.8","10.64","19.9","0.0811"
"2025-01-01","14:43:03","","","87.8","10.58","18.7","0.0831"
"2025-01-01","14:43:04","","","87.8","10.52","18.0","0.0780"
"2025-01-01","14:43:05","","","87.8","10.46","16.5","0.0769"
"2025-01-01","14:43:06","","","87.8","10.41","17.8","0.0721"
"2025-01-01","14:43:07","","","87.8","10.37","18.4","0.0724"
"2025-01-01","14:43:08","","","87.8","10.35","18.3","0.0906"
"2025-01-01","14:43:09","","","87.8","10.36","18.7","0.0913"
"2025-01-01","14:43:10","","","87.8","10.36","18.4","0.1747"
"2025-01-01","14:43:11","","","87.8","10.38","19.8","0.1982"
"2025-01-01","14:43:12","","","87.8","10.41","19.9","0.1860"
"2025-01-01","14:43:13","","","87.8","10.43","19.0","0.1368"
"2025-01-01","14:43:14","","","87.8","10.44","17.9","0.0817"
"2025-01-01","14:43:15","","","87.8","10.44","19.6","0.0880"
"2025-01-01","14:43:16","","","87.8","10.49","17.6","0.0820"
"2025-01-01","14:43:17","","","87.8","10.56","18.5","0.1237"
"2025-01-01","14:43:18","","","87.8","10.66","19.0","0.1338"
"2025-01-01","14:43:19","","","87.8","10.77","19.9","0.1297"
"2025-01-01","14:43:20","","","87.8","10.90","19.2","0.1285"
"2025-01-01","14:43:21","","","87.8","11.05","18.1","0.1027"
"2025-01-01","14:43:22","","","87.8","11.22","19.7","0.0984"
"2025-01-01","14:43:23","","","87.8","11.28","21.0","0.0881"
"2025-01-01","14:43:24","","","87.8","11.31","22.5","0.0854"
"2025-01-01","14:43:25","","","87.8","11.30","20.9","0.0851"
"2025-01-01","14:43:26","","","87.8","11.27","19.9","0.0887"
"2025-01-01","14:43:27","","","87.8","11.21","20.2","0.0967"
"2025-01-01","14:43:28","","","87.8","11.11","18.4","0.0928"
"2025-01-01","14:43:29","","","87.8","11.11","18.5","0.1033"
"2025-01-01","14:43:30","","","87.8","11.11","18.8","0.1298"
"2025-01-01","14:43:31","","","87.8","11.17","18.2","0.1048"
"2025-01-01","14:43:32","","","87.8","11.21","18.1","0.1050"
"2025-01-01","14:43:33","","","87.8","11.21","18.8","0.0932"
"2025-01-01","14:43:34","","","87.8","11.19","24.6","0.0973"
"2025-01-01","14:43:35","","","87.8","11.15","26.2","0.0984"
"2025-01-01","14:43:36","","","87.8","11.10","24.0","0.0943"
"2025-01-01","14:43:37","","","87.8","11.02","20.3","0.0936"
"2025-01-01","14:43:38","","","87.8","10.94","17.8","0.0745"
"2025-01-01","14:43:39","","","87.8","10.91","17.0","0.1013"
"2025-01-01","14:43:40","","","87.8","10.87","19.0","0.1202"
"2025-01-01","14:43:41","","","87.8","10.83","18.7","0.1073"
"2025-01-01","14:43:42","","","87.8","10.79","20.7","0.1030"
"2025-01-01","14:43:43","","","87.8","10.78","19.6","0.0763"
"2025-01-01","14:43:44","","","87.8","10.80","20.5","0.0951"
"2025-01-01","14:43:45","","","87.8","10.81","23.1","0.0936"
"2025-01-01","14:43:46","","","87.8","10.82","24.8","0.1357"
"2025-01-01","14:43:47","","","87.8","10.83","21.7","0.1043"
"2025-01-01","14:43:48","","","87.8","10.85","18.6","0.1048"
"2025-01-01","14:43:49","","","87.8","10.79","15.7","0.0986"
"2025-01-01","14:43:50","","","87.8","10.69","14.4","0.0806"
"2025-01-01","14:43:51","","","87.8","10.57","14.2","0.0908"
"2025-01-01","14:43:52","","","87.8","10.46","15.7","0.0821"
"2025-01-01","14:43:53","","","87.8","10.32","17.3","0.0854"
"2025-01-01","14:43:54","","","87.8","10.17","19.0","0.0737"
"2025-01-01","14:43:55","","","87.8","10.09","19.2","0.0655"
"2025-01-01","14:43:56","","","87.8","10.04","20.1","0.0678"
"2025-01-01","14:43:57","","","87.8","10.00","20.5","0.0983"
"2025-01-01","14:43:58","","","87.8","9.97","22.7","0.1075"
"2025-01-01","14:43:59","","","87.8","9.99","23.2","0.1148"
"2025-01-01","14:44:00","","","87.8","10.01","20.5","0.1133"
"2025-01-01","14:44:01","","","87.8","10.02","17.7","0.0995"
"2025-01-01","14:44:02","","","87.8","10.02","16.6","0.1090"
"2025-01-01","14:44:03","","","87.8","10.03","17.2","0.1197"
"2025-01-01","14:44:04","","","87.8","10.02","21.1","0.1100"
"2025-01-01","14:44:05","","","87.8","10.00","21.1","0.1047"
"2025-01-01","14:44:06","","","87.8","9.98","20.5","0.1097"
"2025-01-01","14:44:07","","","87.8","9.96","20.4","0.1112"
"2025-01-01","14:44:08","","","87.8","9.95","21.2","0.1167"
"2025-01-01","14:44:09","","","87.8","9.98","21.4","0.0894"
"2025-01-01","14:44:10","","","87.8","10.03","21.4","0.1070"
"2025-01-01","14:44:11","","","87.8","10.10","19.8","0.0858"
"2025-01-01","14:44:12","","","87.8","10.13","19.0","0.0811"
"2025-01-01","14:44:13","","","87.8","10.17","17.4","0.0747"
"2025-01-01","14:44:14","","","87.8","10.19","18.2","0.0818"
"2025-01-01","14:44:15","","","87.8","10.19","19.8","0.0907"
"2025-01-01","14:44:16","","","87.8","10.15","19.7","0.0867"
"2025-01-01","14:44:17","","","87.8","10.10","20.6","0.0631"
"2025-01-01","14:44:18","","","87.8","10.07","18.9","0.0646"
"2025-01-01","14:44:19","","","87.8","10.04","19.1","0.0688"
"2025-01-01","14:44:20","","","87.8","10.01","18.6","0.0719"
"2025-01-01","14:44:21","","","87.8","9.98","17.2","0.0717"
"2025-01-01","14:44:22","","","87.8","9.96","16.1","0.0810"
"2025-01-01","14:44:23","","","87.8","9.95","15.7","0.0773"
"2025-01-01","14:44:24","","","87.8","9.94","16.8","0.0778"
"2025-01-01","14:44:25","","","87.8","9.94","16.7","0.0927"
"2025-01-01","14:44:26","","","87.8","9.94","19.6","0.1015"
"2025-01-01","14:44:27","","","87.8","9.94","19.6","0.1155"
"2025-01-01","14:44:28","","","87.8","9.94","20.7","0.1122"
"2025-01-01","14:44:29","","","87.8","9.94","18.2","0.0962"
"2025-01-01","14:44:30","","","87.8","9.94","16.2","0.0829"
"2025-01-01","14:44:31","","","87.8","9.94","16.8","0.0895"
"2025-01-01","14:44:32","","","87.8","9.94","17.6","0.0854"
"2025-01-01","14:44:33","","","87.8","9.94","19.1","0.1000"
"2025-01-01","14:44:34","","","87.8","9.94","19.7","0.0909"
"2025-01-01","14:44:35","","","87.8","9.94","18.5","0.0833"
"2025-01-01","14:44:36","","","87.8","9.94","21.2","0.0830"
"2025-01-01","14:44:37","","","87.8","9.94","22.3","0.1200"
"2025-01-01","14:44:38","","","87.8","9.94","23.0","0.1278"
"2025-01-01","14:44:39","","","87.8","9.94","22.3","0.1222"
"2025-01-01","14:44:40","","","87.8","9.94","22.5","0.1300"
"2025-01-01","14:44:41","","","87.8","9.94","21.2","0.1258"
"2025-01-01","14:44:42","","","87.8","9.94","18.7","0.1278"
"2025-01-01","14:44:43","","","87.8","9.94","18.0","0.1155"
"2025-01-01","14:44:44","","","87.8","9.94","17.9","0.0851"
"2025-01-01","14:44:45","","","87.8","9.94","17.4","0.0798"
"2025-01-01","14:44:46","","","87.8","9.94","19.1","0.1065"
"2025-01-01","14:44:47","","","87.8","9.96","19.8","0.1182"
"2025-01-01","14:44:48","","","87.8","9.98","21.9","0.1243"
"2025-01-01","14:44:49","","","87.8","10.01","22.3","0.1512"
"2025-01-01","14:44:50","","","87.8","10.04","21.0","0.1150"
"2025-01-01","14:44:51","","","87.8","10.07","21.0","0.1045"
"2025-01-01","14:44:52","","","87.8","10.10","28.1","0.0957"
"2025-01-01","14:44:53","","","87.8","10.11","26.2","0.0951"
"2025-01-01","14:44:54","","","87.8","10.12","23.2","0.0994"
"2025-01-01","14:44:55","","","87.8","10.13","19.9","0.1010"
"2025-01-01","14:44:56","","","87.8","10.15","17.9","0.1050"
"2025-01-01","14:44:57","","","87.8","10.16","17.3","0.1008"
"2025-01-01","14:44:58","","","87.8","10.18","17.5","0.0753"
"2025-01-01","14:44:59","","","87.8","10.19","16.1","0.0922"
"2025-01-01","14:45:00","","","87.8","10.21","17.5","0.0857"
"2025-01-01","14:45:01","","","87.8","10.23","18.8","0.0959"
"2025-01-01","14:45:02","","","87.8","10.25","21.9","0.0713"
"2025-01-01","14:45:03","","","87.8","10.30","21.9","0.0745"
"2025-01-01","14:45:04","","","87.8","10.34","23.5","0.0810"
"2025-01-01","14:45:05","","","87.8","10.35","20.8","0.0771"
"2025-01-01","14:45:06","","","87.8","10.36","20.9","0.0971"
"2025-01-01","14:45:07","","","87.8","10.36","20.4","0.0981"
"2025-01-01","14:45:08","","","87.8","10.32","22.5","0.1058"
"2025-01-01","14:45:09","","","87.8","10.26","21.1","0.0873"
"2025-01-01","14:45:10","","","87.8","10.18","21.9","0.0872"
"2025-01-01","14:45:11","","","87.8","10.14","19.7","0.0865"
"2025-01-01","14:45:12","","","87.8","10.10","19.1","0.0902"
"2025-01-01","14:45:13","","","87.8","10.06","19.4","0.1048"
"2025-01-01","14:45:14","","","87.8","10.04","19.2","0.0992"
"2025-01-01","14:45:15","","","87.8","10.02","19.8","0.1135"
"2025-01-01","14:45:16","","","87.8","10.02","20.4","0.1055"
"2025-01-01","14:45:17","","","87.8","10.02","20.1","0.1025"
"2025-01-01","14:45:18","","","87.8","10.01","20.4","0.0840"
"2025-01-01","14:45:19","","","87.8","10.01","20.4","0.0694"
"2025-01-01","14:45:20","","","87.8","9.99","21.1","0.0777"
"2025-01-01","14:45:21","","","87.8","9.98","20.9","0.0756"
"2025-01-01","14:45:22","","","87.8","9.96","20.5","0.0791"
"2025-01-01","14:45:23","","","87.8","9.95","18.0","0.0763"
"2025-01-01","14:45:24","","","87.8","9.94","17.5","0.0709"
"2025-01-01","14:45:25","","","87.8","9.94","16.7","0.0961"
"2025-01-01","14:45:26","","","87.8","9.94","18.8","0.1160"
"2025-01-01","14:45:27","","","87.8","9.94","20.0","0.1185"
"2025-01-01","14:45:28","","","87.8","9.94","20.1","0.0942"
"2025-01-01","14:45:29","","","87.8","9.94","19.6","0.0834"
"2025-01-01","14:45:30","","","87.8","9.94","19.4","0.0873"
"2025-01-01","14:45:31","","","87.8","9.94","20.6","0.0847"
"2025-01-01","14:45:32","","","87.8","9.94","21.5","0.0962"
"2025-01-01","14:45:33","","","87.8","9.94","21.9","0.0997"
"2025-01-01","14:45:34","","","87.8","9.94","22.0","0.1150"
"2025-01-01","14:45:35","","","87.8","9.94","22.3","0.1355"
"2025-01-01","14:45:36","","","87.8","9.94","21.1","0.1213"
"2025-01-01","14:45:37","","","87.8","9.94","20.6","0.1065"
"2025-01-01","14:45:38","","","87.8","9.94","19.2","0.1105"
"2025-01-01","14:45:39","","","87.8","9.94","19.7","0.0866"
"2025-01-01","14:45:40","","","87.8","9.94","19.7","0.0819"
"2025-01-01","14:45:41","","","87.8","9.94","18.9","0.0786"
